gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,flags,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seeds_upstream,fast_transit_share,pagerank,hub,authority,betweenness
100000002975437100,peripheral,0,22,0.2376,"смешанные признаки: плательщиков 1, получателей 1, поток 538 500 KZT",3,false,false,mixed_signals|cycle,1,1,530000,8500,2,1,0.016,7,0,0.00051734,0,0.0000474736,0
100000005008589100,peripheral,0,6,0.2032,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 42 807 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,42806.68,0,1,0,0,7,0,0.000301433,0,0.000642816,0
100000000782285100,peripheral,0,15,0.1904,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 6 151 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,6151,0,1,0,0,7,0,0.00031914,0,0.00000235094,0
100000005198498100,peripheral,0,18,0.1377,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 28 800 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,28800,0,1,0,0,1,0,0.000288499,0,9.97519e-12,0
100000008517538100,distributor,0.3235,0,0.3328,получателей: 17; плательщиков: 3; исходящий поток: 1 439 000 KZT,3,false,false,fast_transit,3,17,155500,1439000,6,18,9.254,8,0.5921,0.000305396,0.0000177592,0.0000044161,0.000245805
100000005756535100,peripheral,0,27,0.1393,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,20000,0,1,0,0,1,0,0.000538362,0,0,0
100000004917367100,terminal,0,1,0.2146,получено: 120 000 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,120000,0,2,0,0,7,0,0.000292426,0,0.00407808,0
100000001222263100,peripheral,0,1,0.242,"смешанные признаки: плательщиков 1, получателей 1, поток 1 165 570 KZT",3,false,false,fast_transit|mixed_signals,1,1,745570,420000,1,5,0.5633,7,0.7143,0.000308,0,0.00294017,0.0000192202
100000001149815100,peripheral,0,18,0.1273,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 12 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,12000,0,1,0,0,1,0,0.000285896,0,9.97519e-12,0
100000006020215100,transit,0.6733,4,0.345,передаёт 113% входящего; 0% исходящих — за 2 дня,3,false,false,,1,2,30000,33800,1,2,1.1267,7,0,0.00029506,0,0.00025946,0.0000605552
100000000673868100,peripheral,0,5,0.2712,"смешанные признаки: плательщиков 1, получателей 5, поток 2 413 650 KZT",3,false,false,fast_transit|mixed_signals|cycle,1,5,2030650,383000,5,19,0.1886,7,0.7624,0.00116249,0.00241501,3.62739e-7,0.0000410164
100000008749900100,peripheral,0,18,0.1315,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 17 150 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,17150,0,1,0,0,1,0,0.000286694,0,9.97519e-12,0
100000002862113100,peripheral,0,8,0.2038,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 47 405 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,47405,0,2,0,0,7,0,0.000297391,0,0.0000244138,0
100000001066017100,peripheral,0,9,0.2231,"смешанные признаки: плательщиков 2, получателей 4, поток 218 623 KZT",3,false,false,mixed_signals,2,4,136123,82500,3,4,0.6061,7,0.1879,0.000299585,0,0.00404369,0.000076881
100000008436257100,terminal,0,21,0.2001,получено: 35 000 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,35000,0,2,0,0,7,0,0.000292983,0,0.000252037,0
100000003016438100,peripheral,0,0,0.2428,"смешанные признаки: плательщиков 1, получателей 1, поток 500 000 KZT",3,false,false,fast_transit|mixed_signals,1,1,200000,300000,1,3,1.5,8,0.6667,0.000315171,0,0.00000184967,0.0000213999
100000002534091100,peripheral,0,13,0.1948,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 22 200 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,22200,0,1,0,0,7,0,0.000294761,0,0.000121599,0
100000006882208100,peripheral,0,2,0.2044,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 18 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,18000,0,1,0,0,7,0,0.000635321,0,0.00000266713,0
100000005362848100,peripheral,0,10,0.2014,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 29 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,29000,0,1,0,0,7,0,0.000294767,0,6.40702e-7,0
100000001073568100,peripheral,0,8,0.2435,"смешанные признаки: плательщиков 1, получателей 2, поток 926 968 KZT",3,false,false,fast_transit|mixed_signals,1,2,707465,219503,4,3,0.3103,7,1,0.000483319,0.0000105586,0.0000244138,0.0000192202
100000008687733100,peripheral,0,18,0.1297,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 14 650 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,14650,0,1,0,0,1,0,0.000286307,0,9.97519e-12,0
100000007229557100,consolidator,0.8182,0,0.4552,"плательщиков: 3, прямых seed: 0; дальше: 0% входящего",3,false,false,sync_inflow,3,0,878000,0,3,0,0,9,0,0.00039195,0,0.00000486693,0
100000001052789100,peripheral,0,14,0.2106,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 70 975 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,70975,0,1,0,0,7,0,0.000296089,0,0.0000844807,0
100000006967370100,peripheral,0,6,0.2043,"смешанные признаки: плательщиков 1, получателей 1, поток 46 751 KZT",3,false,false,fast_transit|mixed_signals,1,1,33225,13526.27,1,1,0.4071,7,1,0.000292007,0,0.000465902,0.0000192202
100000001837130100,peripheral,0,9,0.219,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 172 900 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,172900,0,1,0,0,7,0,0.000299254,0,0.00113194,0
100000005820746100,peripheral,0,3,0.2101,"смешанные признаки: плательщиков 1, получателей 1, поток 2 049 000 KZT",3,false,false,mixed_signals|cycle,1,1,1989000,60000,2,1,0.0302,1,0,0.000980945,1.22024e-302,0,0
100000002883402100,consolidator,0.8333,0,0.454,"плательщиков: 3, прямых seed: 0; дальше: 0% входящего",3,false,false,,3,0,300000,0,3,0,0,10,0,0.000299021,0,0.00000365935,0
100000008582730100,transit,1,14,0.4015,передаёт 100% входящего; 100% исходящих — за 2 дня,3,false,false,fast_transit|cycle,1,1,5000,5000,1,1,1,7,1,0.000885029,0.0000881648,0,0
100000003116106100,terminal,0.4237,1,0.2897,получено: 494 050 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,494050,0,2,0,0,7,0,0.000299916,0,0.00294017,0
100000001818442100,peripheral,0,10,0.2059,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 42 215 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,42215,0,1,0,0,7,0,0.000299657,0,6.40702e-7,0
100000008690762100,peripheral,0,18,0.1368,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 26 750 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,26750,0,1,0,0,1,0,0.000288182,0,9.97519e-12,0
100000008712991100,peripheral,0,18,0.1476,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 66 100 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,66100,0,1,0,0,1,0,0.000294278,0,9.97519e-12,0
100000003292191100,peripheral,0,0,0.2244,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 112 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,112000,0,1,0,0,8,0,0.000298004,0,0.00000129028,0
100000005367284100,peripheral,0,9,0.2073,"смешанные признаки: плательщиков 1, получателей 2, поток 62 000 KZT",3,false,false,mixed_signals,1,2,13700,48300,1,5,3.5255,7,0.2836,0.000287582,0,0.00113791,0.0000384405
100000003216073100,peripheral,0,12,0.1531,"смешанные признаки: плательщиков 1, получателей 1, поток 107 001 KZT",3,false,false,mixed_signals,1,1,37001,70000,1,1,1.8918,1,0,0.000286654,0,0.0000793604,7.92587e-7
100000006169033100,peripheral,0,15,0.2553,"смешанные признаки: плательщиков 1, получателей 3, поток 1 189 271 KZT",3,false,false,mixed_signals|cycle,1,3,49000,1140271,1,10,23.2708,7,0,0.000415538,0.00006478,0.0000242844,0.0000392331
100000004407753100,peripheral,0,23,0.2409,"смешанные признаки: плательщиков 1, получателей 1, поток 350 000 KZT",3,false,false,fast_transit|mixed_signals|cycle,1,1,250000,100000,4,1,0.4,7,1,0.000871343,1.57882e-9,0,0
100000004420041100,peripheral,0,25,0.2403,"смешанные признаки: плательщиков 1, получателей 7, поток 721 468 KZT",3,false,false,mixed_signals,1,7,69638,651830,1,11,9.3603,7,0,0.000298094,0.000127162,0.00160441,0.000154249
100000004715209100,peripheral,0,29,0.2285,"смешанные признаки: плательщиков 1, получателей 5, поток 355 450 KZT",3,false,false,mixed_signals|cycle,1,5,5000,350450,1,17,70.09,7,0.1278,0.000285999,7.5528e-7,4.86783e-8,0.0000776736
100000004580254100,terminal,0,21,0.1978,получено: 27 940 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,27940,0,2,0,0,7,0,0.00031056,0,0.000340287,0
100000001056414100,terminal,0.1111,5,0.1886,получено: 250 000 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,250000,0,1,0,0,2,0,0.00029586,0,3.79414e-7,0
100000008686494100,peripheral,0,18,0.1305,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 15 700 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,15700,0,1,0,0,1,0,0.00028647,0,9.97519e-12,0
100000002822472100,terminal,0.143,5,0.2541,получено: 266 722 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,266722,0,2,0,0,8,0,0.000310575,0,0.0000247932,0
100000001831496100,peripheral,0,16,0.234,"смешанные признаки: плательщиков 1, получателей 1, поток 398 000 KZT",3,false,false,mixed_signals,1,1,25000,373000,1,1,14.92,7,0,0.000291079,0.0000526845,0.0000244138,0.00000184937
100000008732488100,peripheral,0,13,0.2177,"смешанные признаки: плательщиков 1, получателей 1, поток 147 000 KZT",3,false,false,fast_transit|mixed_signals,1,1,137000,10000,1,1,0.073,7,1,0.000311692,0,0.00160441,0.0000192202
100000004007197100,peripheral,0,44,0.1252,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 10 048 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,10048,0,1,0,0,1,0,0.000286142,0,7.26058e-218,0
100000002815005100,terminal,0.4087,0,0.2981,получено: 476 500 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,476500,0,1,0,0,8,0,0.000317441,0,0.00000196621,0
100000005756189100,peripheral,0,1,0.2141,"смешанные признаки: плательщиков 1, получателей 1, поток 114 050 KZT",3,false,false,fast_transit|mixed_signals,1,1,65000,49050,1,1,0.7546,7,1,0.000286126,0,0.00294017,0.0000192202
100000004877085100,peripheral,0,4,0.2178,"смешанные признаки: плательщиков 1, получателей 3, поток 120 600 KZT",3,false,false,fast_transit|mixed_signals,1,3,25000,95600,1,9,3.824,7,0.7071,0.000293223,0,0.00025946,0.0000576607
100000002713074100,peripheral,0,6,0.2451,"смешанные признаки: плательщиков 2, получателей 1, поток 1 130 000 KZT",3,false,false,mixed_signals,2,1,700000,430000,2,2,0.6143,7,0,0.000431037,0,0.000699246,0.0000192202
100000002356167100,peripheral,0,1,0.2271,"смешанные признаки: плательщиков 1, получателей 2, поток 329 500 KZT",3,false,false,mixed_signals,1,2,300000,29500,1,3,0.0983,7,0.1864,0.000293679,0,0.00294017,0.0000384405
100000004140487100,distributor,0.3,4,0.2998,получателей: 10; плательщиков: 1; исходящий поток: 262 600 KZT,3,false,false,cycle,1,10,24510,262600,1,19,10.714,7,0.2959,0.000287867,0.00272512,0.000233345,0.00032537
100000003147719100,peripheral,0,0,0.2329,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 100 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,100000,0,1,0,0,9,0,0.000289155,0,0.00000322073,0
100000008745884100,peripheral,0,18,0.1334,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,20000,0,1,0,0,1,0,0.000287136,0,9.97519e-12,0
100000002559089100,terminal,0.5628,0,0.3358,получено: 715 000 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,715000,0,2,0,0,9,0,0.000390172,0,0.00000280392,0
100000004984689100,peripheral,0,13,0.205,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 53 030 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,53030,0,1,0,0,7,0,0.000294742,0,0.00160441,0
